"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
1230,14,5.2600002,45,8.555,1.71,"FALSE","FALSE","TRUE","FALSE","C"
840,124,5.3899999,124,23.006,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
1000,51,5.5599999,37,6.655,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1020,43,5.5599999,75,13.489,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1160,107,5.3899999,38,7.05,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
750,119,5.3899999,70,12.987,2.49,"FALSE","TRUE","TRUE","FALSE","C"
740,17,1.3200001,36,27.273,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
910,90,1.01,7,6.931,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
1200,118,0.94,1,1.064,3.52,"FALSE","FALSE","TRUE","FALSE","A"
1140,15,1.3200001,4,3.03,3.46,"FALSE","TRUE","TRUE","FALSE","B"
930,18,1.3200001,20,15.152,3,"FALSE","FALSE","TRUE","FALSE","B"
990,48,1.01,24,23.762,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
880,42,1.78,24,13.483,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1120,16,1.96,41,20.918,3.25,"FALSE","FALSE","TRUE","FALSE","B"
790,114,1.92,9,4.688,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
950,114,1.92,15,7.812,2.29,"FALSE","FALSE","TRUE","FALSE","C"
970,17,1.96,24,12.245,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1170,79,1.71,1,0.585,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
840,91,2.3,37,16.087,2.74,"FALSE","FALSE","TRUE","FALSE","B"
960,87,1.92,18,9.375,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
970,18,1.96,29,14.796,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1080,13,1.96,36,18.367,3.53,"FALSE","TRUE","TRUE","FALSE","A"
860,48,1.78,22,12.36,2.75,"FALSE","TRUE","TRUE","FALSE","B"
1040,48,1.78,12,6.742,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
980,117,1.92,32,16.667,2.0799999,"FALSE","TRUE","TRUE","FALSE","C"
1130,118,2.5,101,40.4,2.02,"FALSE","FALSE","FALSE","FALSE","C"
990,87,2.04,60,29.412,3.51,"FALSE","FALSE","TRUE","FALSE","A"
1010,16,2.3699999,58,24.473,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
1010,45,2.3800001,18,7.563,3.4000001,"FALSE","TRUE","TRUE","FALSE","B"
1090,14,2.3699999,117,49.367,2,"FALSE","FALSE","TRUE","FALSE","C"
1090,17,2.3699999,48,20.253,2.52,"FALSE","TRUE","TRUE","FALSE","B"
840,17,2.3699999,84,35.443,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
1310,44,2.3800001,147,61.765,2.29,"FALSE","FALSE","TRUE","FALSE","C"
830,40,2.3800001,70,29.412,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1100,15,2.3699999,17,7.173,4,"FALSE","TRUE","TRUE","FALSE","A"
970,16,2.3699999,25,10.549,3.8099999,"FALSE","FALSE","FALSE","FALSE","A"
1010,15,2.3699999,21,8.861,3.5999999,"FALSE","TRUE","TRUE","FALSE","A"
1170,16,2.3699999,12,5.063,4,"FALSE","FALSE","TRUE","FALSE","A"
1090,50,2.3800001,55,23.109,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
1040,16,2.3699999,38,16.034,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
1080,79,2.51,18,7.171,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1010,48,2.3800001,46,19.328,3.2,"FALSE","FALSE","TRUE","FALSE","B"
1070,17,2.3699999,127,53.587,1.76,"FALSE","FALSE","TRUE","FALSE","C"
1060,47,2.3800001,38,15.966,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
1310,78,2.51,29,11.554,3.03,"FALSE","TRUE","TRUE","FALSE","B"
1050,15,2.3699999,88,37.131,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1090,108,2.04,16,7.843,3.53,"FALSE","TRUE","TRUE","FALSE","A"
880,15,2.3699999,66,27.848,3.2,"FALSE","TRUE","TRUE","FALSE","B"
1070,47,2.3800001,45,18.908,2.6099999,"FALSE","TRUE","TRUE","FALSE","B"
1290,17,2.3699999,11,4.641,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1120,16,2.3699999,49,20.675,2,"FALSE","TRUE","TRUE","FALSE","C"
1110,73,2.51,90,35.857,2.75,"FALSE","FALSE","TRUE","FALSE","B"
1090,77,2.04,88,43.137,2.22,"FALSE","TRUE","TRUE","FALSE","C"
960,45,2.3800001,54,22.689,2.4400001,"FALSE","TRUE","TRUE","FALSE","C"
930,18,2.3699999,58,24.473,3.22,"FALSE","TRUE","TRUE","FALSE","B"
1210,18,2.3699999,49,20.675,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
1300,67,2.51,61,24.303,2.23,"FALSE","FALSE","TRUE","FALSE","C"
1040,16,2.3699999,140,59.072,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
1050,15,2.3699999,83,35.021,1.66,"FALSE","FALSE","TRUE","FALSE","C"
990,82,2.51,34,13.546,2.7,"FALSE","TRUE","TRUE","FALSE","B"
810,107,2.04,31,15.196,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1010,133,2.04,36,17.647,2.54,"FALSE","FALSE","TRUE","FALSE","B"
900,13,2.46,109,44.309,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1180,45,2.3800001,17,7.143,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
980,86,2.51,62,24.701,3.01,"FALSE","TRUE","TRUE","FALSE","B"
940,49,2.3800001,63,26.471,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1110,14,0.41,2,4.878,3.21,"FALSE","FALSE","TRUE","FALSE","B"
1080,18,0.50999999,8,15.686,1.38,"FALSE","FALSE","TRUE","FALSE","D"
870,46,0.30000001,1,3.333,3.54,"FALSE","TRUE","TRUE","FALSE","A"
830,78,1.39,16,11.511,2.98,"FALSE","TRUE","TRUE","FALSE","B"
930,92,1.39,1,0.719,3.21,"FALSE","FALSE","TRUE","FALSE","B"
1150,74,1.39,3,2.158,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
790,76,1.39,13,9.353,3.01,"FALSE","TRUE","TRUE","FALSE","B"
1000,39,1.76,31,17.614,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1050,47,1.76,56,31.818,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
870,90,1.39,9,6.475,2.74,"FALSE","TRUE","TRUE","FALSE","B"
1180,52,1.76,19,10.795,3.21,"FALSE","FALSE","TRUE","FALSE","B"
830,122,1.6,21,13.125,1.99,"FALSE","TRUE","TRUE","FALSE","C"
1050,13,1.65,14,8.485,1.38,"FALSE","TRUE","TRUE","FALSE","D"
1060,16,0.60000002,6,10,1.25,"FALSE","FALSE","FALSE","TRUE","D"
960,65,0.16,2,12.5,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
990,78,3.3800001,20,5.917,2.4400001,"FALSE","TRUE","TRUE","FALSE","C"
900,42,3.2,25,7.812,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
970,78,3.3800001,7,2.071,2.75,"FALSE","TRUE","TRUE","FALSE","B"
970,108,3.6400001,42,11.538,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1110,46,3.2,16,5,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
1130,16,3.0999999,8,2.581,3.75,"FALSE","FALSE","TRUE","FALSE","A"
1230,18,3.0999999,5,1.613,3.6099999,"FALSE","FALSE","TRUE","FALSE","A"
1000,38,3.2,97,30.312,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
940,15,3.0999999,19,6.129,2.8499999,"FALSE","TRUE","FALSE","TRUE","B"
1110,17,3.0999999,11,3.548,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
1020,108,3.6400001,36,9.89,2.49,"FALSE","FALSE","TRUE","FALSE","C"
950,12,3.0999999,14,4.516,1.25,"FALSE","TRUE","TRUE","FALSE","D"
1130,17,3.0999999,72,23.226,3,"FALSE","FALSE","TRUE","FALSE","B"
1150,16,3.0999999,17,5.484,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1010,46,3.2,13,4.062,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
1150,14,3.0999999,45,14.516,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
990,49,3.2,60,18.75,1.79,"FALSE","TRUE","TRUE","FALSE","C"
1020,96,3.6400001,15,4.121,2.8099999,"FALSE","TRUE","TRUE","FALSE","B"
1040,43,3.2,34,10.625,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
720,49,1.02,12,11.765,2.3399999,"FALSE","FALSE","FALSE","TRUE","C"
1070,11,1.25,7,5.6,0.72000003,"FALSE","FALSE","TRUE","FALSE","D"
1040,16,1.25,4,3.2,3.5,"FALSE","TRUE","TRUE","FALSE","A"
1090,15,0.85000002,2,2.353,3.4000001,"FALSE","TRUE","TRUE","FALSE","B"
900,13,0.85000002,20,23.529,1.23,"FALSE","FALSE","TRUE","FALSE","D"
1020,127,0.75,3,4,3.4400001,"FALSE","TRUE","TRUE","FALSE","B"
700,79,0.55000001,8,14.545,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
750,81,1.75,28,16,2.54,"FALSE","FALSE","TRUE","FALSE","B"
930,81,1.75,32,18.286,3.02,"FALSE","FALSE","TRUE","FALSE","B"
1240,16,1.75,3,1.714,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
1300,18,2.0999999,1,0.476,4,"FALSE","TRUE","TRUE","FALSE","A"
1150,18,2.01,34,16.915,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
1140,114,1.33,23,17.293,3.1400001,"FALSE","FALSE","TRUE","FALSE","B"
1010,45,1.7,26,15.294,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
1010,41,1.7,24,14.118,2,"FALSE","FALSE","TRUE","FALSE","C"
1160,18,2.01,15,7.463,3,"FALSE","TRUE","TRUE","FALSE","B"
1060,52,4.5,14,3.111,3.21,"FALSE","TRUE","TRUE","FALSE","B"
820,16,2.3299999,46,19.742,1.75,"FALSE","TRUE","TRUE","FALSE","C"
940,107,1.33,28,21.053,2.01,"FALSE","FALSE","TRUE","FALSE","C"
1100,49,1.7,4,2.353,2.97,"FALSE","TRUE","TRUE","FALSE","B"
1100,65,1.75,1,0.571,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1140,112,0.25,14,56,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
930,91,0.36000001,16,44.444,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
1030,83,0.27000001,3,11.111,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
960,82,0.27000001,14,51.852,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
1020,82,0.27000001,8,29.63,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
860,123,2.1500001,2,0.93,2.9100001,"FALSE","TRUE","FALSE","TRUE","B"
770,84,1.6799999,7,4.167,2.6400001,"FALSE","TRUE","FALSE","TRUE","B"
1000,16,2.1600001,4,1.852,3,"FALSE","FALSE","FALSE","TRUE","B"
860,75,1.6799999,1,0.595,2.1400001,"FALSE","TRUE","FALSE","TRUE","C"
960,17,2.1800001,1,0.459,3.29,"FALSE","FALSE","TRUE","FALSE","B"
830,12,2.0699999,3,1.449,2,"FALSE","TRUE","FALSE","TRUE","C"
980,17,0.079999998,1,12.5,3,"FALSE","FALSE","TRUE","FALSE","B"
970,16,4.0900002,104,25.428,3.1199999,"FALSE","FALSE","TRUE","FALSE","B"
1150,119,3.6199999,3,0.829,1.86,"FALSE","TRUE","FALSE","TRUE","C"
860,19,4.0900002,39,9.535,2.3099999,"FALSE","TRUE","FALSE","TRUE","C"
970,12,4.0900002,9,2.2,2.5,"FALSE","TRUE","FALSE","TRUE","B"
980,114,3.6199999,11,3.039,2.51,"FALSE","TRUE","TRUE","FALSE","B"
1290,42,3.48,2,0.575,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1030,48,3.53,230,65.156,1.89,"TRUE","FALSE","FALSE","TRUE","C"
1260,15,4.0900002,1,0.244,4,"FALSE","TRUE","TRUE","FALSE","A"
970,49,3.48,20,5.747,2.3599999,"FALSE","FALSE","TRUE","FALSE","C"
1190,18,4.0900002,5,1.222,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
1190,45,3.45,40,11.594,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1050,74,3.0999999,61,19.677,2.5899999,"FALSE","FALSE","TRUE","FALSE","B"
760,17,3.1900001,32,10.031,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
1030,109,3.3299999,33,9.91,2.0999999,"FALSE","TRUE","TRUE","FALSE","C"
1080,51,3.45,21,6.087,3.6800001,"FALSE","FALSE","TRUE","FALSE","A"
1070,120,3.3299999,11,3.303,2.8900001,"FALSE","TRUE","TRUE","FALSE","B"
1020,18,3.1900001,44,13.793,2.22,"FALSE","FALSE","TRUE","FALSE","C"
740,45,3.45,45,13.043,1.73,"FALSE","TRUE","FALSE","FALSE","C"
990,44,3.45,77,22.319,1.75,"FALSE","FALSE","TRUE","FALSE","C"
1100,50,3.45,33,9.565,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
1060,78,3.0999999,53,17.097,2.97,"FALSE","FALSE","TRUE","FALSE","B"
1190,71,3.0999999,4,1.29,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
1270,98,3.3299999,4,1.201,3.5599999,"FALSE","FALSE","TRUE","FALSE","A"
1250,125,3.3299999,14,4.204,2.51,"FALSE","FALSE","TRUE","FALSE","B"
980,12,3.1900001,37,11.599,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
910,43,3.45,141,40.87,1.86,"FALSE","FALSE","TRUE","FALSE","C"
1180,117,3.3299999,7,2.102,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
1070,46,3.45,10,2.899,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
920,13,3.1900001,127,39.812,1.23,"FALSE","FALSE","TRUE","FALSE","D"
1190,111,3.3299999,22,6.607,3.54,"FALSE","FALSE","TRUE","FALSE","A"
1180,16,3.1900001,16,5.016,3.5599999,"FALSE","FALSE","TRUE","FALSE","A"
860,70,3.3199999,23,6.928,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
1070,51,1.65,3,1.818,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1070,121,1.5599999,2,1.282,3.74,"FALSE","FALSE","TRUE","FALSE","A"
1030,75,1.76,27,15.341,2.5699999,"TRUE","FALSE","TRUE","FALSE","B"
880,115,1.5599999,33,21.154,2.05,"FALSE","FALSE","TRUE","FALSE","C"
970,17,1.8099999,26,14.365,2.29,"FALSE","TRUE","TRUE","FALSE","C"
1040,10,1.8099999,12,6.63,1.4,"FALSE","FALSE","TRUE","FALSE","D"
1050,115,1.5599999,15,9.615,2.03,"FALSE","TRUE","TRUE","FALSE","C"
1180,17,1.8099999,2,1.105,3.47,"FALSE","FALSE","TRUE","FALSE","B"
1100,18,1.8099999,12,6.63,3,"FALSE","FALSE","TRUE","FALSE","B"
1020,45,1.65,26,15.758,2.71,"FALSE","FALSE","TRUE","FALSE","B"
910,16,1.8099999,11,6.077,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
810,114,1.5599999,20,12.821,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
980,18,1.8099999,7,3.867,3.4400001,"FALSE","TRUE","TRUE","FALSE","B"
1020,114,1.5599999,10,6.41,1.97,"FALSE","FALSE","TRUE","FALSE","C"
950,48,1.65,10,6.061,2.97,"FALSE","TRUE","TRUE","FALSE","B"
1040,120,5.75,12,2.087,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
960,44,5.5599999,236,34.352,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1070,113,5.75,96,16.696,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
900,17,5.5100002,302,42.238,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
1100,84,5.75,36,6.261,3.1900001,"FALSE","FALSE","TRUE","FALSE","B"
1040,72,6.0999999,71,11.639,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
1000,110,5.7800002,365,63.149,2.25,"FALSE","FALSE","TRUE","FALSE","C"
990,44,4.6300001,239,34.789,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
1180,16,2.52,16,2.238,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
970,37,5.71,307,44.687,1.75,"FALSE","FALSE","TRUE","FALSE","C"
1040,41,3.96,166,23.714,3.6500001,"FALSE","FALSE","TRUE","FALSE","A"
1140,72,5.9499998,43,7.227,2.95,"FALSE","FALSE","TRUE","FALSE","B"
910,99,5.75,132,22.957,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
1140,44,5.3200002,278,40.466,1.97,"FALSE","TRUE","TRUE","FALSE","C"
1040,94,5.75,188,32.696,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
1110,74,6.0999999,157,25.738,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
710,48,4.25,225,32.751,2.29,"FALSE","TRUE","TRUE","FALSE","C"
1030,42,5.5100002,261,37.991,1.76,"FALSE","FALSE","TRUE","FALSE","C"
1200,16,2.79,17,2.378,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
990,13,4.1500001,223,32.46,3.46,"FALSE","FALSE","TRUE","FALSE","B"
1150,16,4,98,13.706,2.75,"FALSE","TRUE","TRUE","FALSE","B"
810,121,5.75,34,5.913,3.3399999,"FALSE","TRUE","TRUE","FALSE","B"
970,16,4.8899999,172,24.056,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
930,124,5.75,61,10.609,3.27,"FALSE","TRUE","FALSE","TRUE","B"
970,54,2.28,46,6.696,2.79,"FALSE","TRUE","TRUE","FALSE","B"
960,106,5.75,98,17.043,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1090,68,6.0999999,202,33.115,2.1900001,"FALSE","TRUE","TRUE","FALSE","C"
1050,13,4.4699998,634,88.671,1.3,"FALSE","FALSE","TRUE","FALSE","D"
1040,45,4.1399999,118,16.857,2.48,"FALSE","TRUE","TRUE","FALSE","C"
1040,52,5.3200002,266,38.719,2.21,"FALSE","TRUE","TRUE","FALSE","C"
1040,16,4.6300001,135,18.881,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
970,47,4.5,124,18.049,2.1199999,"FALSE","TRUE","TRUE","FALSE","C"
1070,18,4.5100002,153,21.399,4,"FALSE","FALSE","TRUE","FALSE","A"
1040,76,6.0999999,85,13.934,2.22,"FALSE","FALSE","TRUE","FALSE","C"
1070,72,6.0999999,132,21.639,2.04,"FALSE","FALSE","TRUE","FALSE","C"
1230,50,4.6300001,83,12.082,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
940,125,5.75,173,30.087,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1150,111,5.75,15,2.609,3.71,"FALSE","TRUE","TRUE","FALSE","A"
1090,16,4.1500001,399,55.804,1.5599999,"FALSE","FALSE","TRUE","FALSE","C"
860,39,5.3200002,370,52.857,1.92,"FALSE","TRUE","TRUE","FALSE","C"
940,44,4.0999999,180,26.201,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1070,12,5.0900002,300,41.958,1.33,"FALSE","FALSE","TRUE","FALSE","D"
890,14,3.9000001,198,27.692,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
1090,46,3.21,57,8.297,3.21,"FALSE","TRUE","TRUE","FALSE","B"
840,11,4.1300001,511,71.469,1.1799999,"TRUE","FALSE","FALSE","TRUE","D"
960,74,6.0999999,28,4.59,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
1090,42,5.2199998,242,35.226,2,"FALSE","FALSE","TRUE","FALSE","C"
810,109,5.75,184,32,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
910,50,4.02,91,13.246,3.28,"FALSE","TRUE","TRUE","FALSE","B"
1020,14,4.6500001,234,32.727,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
920,53,5.3200002,247,35.953,1.96,"FALSE","TRUE","TRUE","FALSE","C"
1280,106,5.75,40,6.957,3.03,"FALSE","FALSE","TRUE","FALSE","B"
960,117,5.75,213,37.043,2.79,"FALSE","FALSE","TRUE","FALSE","B"
980,16,5.0999999,170,23.776,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
1070,16,4.8000002,150,20.979,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
1160,113,5.75,104,18.087,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
1400,18,3.53,107,14.965,3.8299999,"FALSE","TRUE","TRUE","FALSE","A"
1070,62,6.0999999,105,17.213,1.54,"FALSE","TRUE","TRUE","FALSE","C"
1010,108,5.75,81,14.087,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1160,111,5.75,21,3.652,3,"FALSE","FALSE","TRUE","FALSE","B"
890,80,6.0999999,85,13.934,2.97,"FALSE","TRUE","TRUE","FALSE","B"
1020,53,4.6500001,391,56.914,2.45,"FALSE","TRUE","TRUE","FALSE","C"
1220,73,6.0999999,137,22.459,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
1050,17,4.6900001,249,34.825,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
1260,50,2.21,47,6.714,3.02,"FALSE","FALSE","TRUE","FALSE","B"
1000,87,5.75,99,17.217,2.5899999,"FALSE","TRUE","TRUE","FALSE","B"
1040,112,5.75,44,7.652,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
930,126,5.75,97,16.87,2.51,"FALSE","TRUE","TRUE","FALSE","B"
900,12,5.0900002,341,47.692,0.41,"FALSE","FALSE","TRUE","FALSE","D"
1020,16,3.3199999,38,5.315,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
990,10,5.5100002,279,39.021,2.0999999,"TRUE","FALSE","TRUE","FALSE","C"
950,17,5.5100002,346,48.392,2,"TRUE","FALSE","TRUE","FALSE","C"
1190,17,3.1900001,123,17.203,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
1040,35,4.5799999,141,20.143,1.97,"FALSE","TRUE","TRUE","FALSE","C"
1000,46,5.6199999,260,37.846,2.47,"FALSE","TRUE","TRUE","FALSE","C"
1000,47,5.5799999,450,64.286,1.8200001,"FALSE","FALSE","TRUE","FALSE","C"
920,13,5.0999999,243,33.986,1.76,"FALSE","FALSE","TRUE","FALSE","C"
1180,14,4.2600002,481,62.387,1.5,"TRUE","FALSE","TRUE","FALSE","C"
870,49,5.9499998,253,42.521,2,"FALSE","TRUE","TRUE","FALSE","C"
1050,39,5.5100002,314,45.706,2.1199999,"TRUE","FALSE","TRUE","FALSE","C"
1210,71,6.0999999,58,9.508,3.01,"FALSE","FALSE","TRUE","FALSE","B"
1330,17,4,265,37.063,2.7,"FALSE","FALSE","TRUE","FALSE","B"
1050,15,4.8899999,141,19.72,2.8,"FALSE","TRUE","TRUE","FALSE","B"
1150,83,6.0999999,117,19.18,3.01,"FALSE","FALSE","TRUE","FALSE","B"
900,12,2.51,78,10.117,0.91000003,"FALSE","TRUE","TRUE","FALSE","D"
1050,72,6.0999999,28,4.59,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1060,68,6.0999999,105,17.213,1.91,"FALSE","FALSE","TRUE","FALSE","C"
950,112,5.75,78,13.565,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
990,15,4.5599999,129,18.042,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
950,39,5.71,319,46.434,1.87,"FALSE","FALSE","TRUE","FALSE","C"
1120,18,1.54,1,0.649,3.8299999,"FALSE","FALSE","TRUE","FALSE","A"
900,74,1.3200001,18,13.636,2.9400001,"TRUE","FALSE","TRUE","FALSE","B"
1260,15,1.54,12,7.792,2.53,"FALSE","TRUE","TRUE","FALSE","B"
1000,42,1.09,10,9.174,1.38,"FALSE","FALSE","TRUE","FALSE","D"
920,101,1.2,12,10,2.73,"FALSE","TRUE","TRUE","FALSE","B"
860,17,1.54,15,9.74,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
910,17,1.54,14,9.091,2.76,"FALSE","TRUE","TRUE","FALSE","B"
1130,15,1.3200001,27,20.455,1.73,"FALSE","FALSE","TRUE","FALSE","C"
790,15,1.4,30,21.429,3,"FALSE","TRUE","TRUE","FALSE","B"
1000,14,1.66,21,12.651,1.42,"FALSE","TRUE","TRUE","FALSE","D"
970,114,1.2,16,13.333,2.21,"FALSE","TRUE","TRUE","FALSE","C"
970,127,1.4400001,55,38.194,2.55,"TRUE","TRUE","FALSE","TRUE","B"
1120,44,0.14,6,42.857,3.25,"FALSE","FALSE","TRUE","FALSE","B"
1060,44,0.81,7,8.642,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
920,15,0.75,4,5.333,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
900,45,0.81,30,37.037,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
1040,18,0.75,3,4,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
950,114,0.60000002,9,15,2,"FALSE","FALSE","TRUE","FALSE","C"
910,79,0.67000002,7,10.448,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
910,45,0.49000001,4,8.163,2.24,"FALSE","TRUE","TRUE","FALSE","C"
890,13,0.44999999,2,4.444,3.23,"FALSE","TRUE","FALSE","TRUE","B"
750,17,0.44999999,10,22.222,2.52,"FALSE","TRUE","FALSE","TRUE","B"
920,125,1.3099999,21,16.031,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1000,92,1.3099999,5,3.817,3.5,"FALSE","TRUE","TRUE","FALSE","A"
800,115,1.3099999,13,9.924,2.75,"FALSE","TRUE","TRUE","FALSE","B"
830,18,1.42,4,2.817,2,"FALSE","TRUE","TRUE","FALSE","C"
730,53,1.27,28,22.047,1.54,"FALSE","FALSE","TRUE","FALSE","C"
1260,53,1.27,2,1.575,3,"FALSE","FALSE","TRUE","FALSE","B"
850,78,0.83999997,5,5.952,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
880,76,0.83999997,6,7.143,2.8900001,"FALSE","FALSE","TRUE","FALSE","B"
910,92,1.9299999,4,2.073,2.02,"FALSE","FALSE","TRUE","FALSE","C"
950,106,0.44,7,15.909,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
950,14,0.5,22,44,2.28,"FALSE","FALSE","TRUE","FALSE","C"
950,19,0.47999999,7,14.583,3.26,"FALSE","FALSE","TRUE","FALSE","B"
1000,16,0.5,9,18,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
950,17,0.5,16,32,1.88,"FALSE","FALSE","TRUE","FALSE","C"
920,108,0.44,4,9.091,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
1020,45,0.47,11,23.404,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1100,14,0.47999999,1,2.083,4,"FALSE","TRUE","TRUE","FALSE","A"
1050,84,0.31,1,3.226,4,"FALSE","TRUE","TRUE","FALSE","A"
910,75,0.25,13,52,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
970,82,0.23,2,8.696,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1090,15,2.52,14,5.556,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
750,45,2.1300001,4,1.878,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
